skill,drift,policy,n,mean_h50,censored50,mean_h80,censored80,day60,day120,day180,day240,auc,uptime70,maintenance_cost,evaluation_cost,shock_loss,recovery_lag,hazard_proxy,nonmonotonic_index,durability_score
pouring,payload_mass_shift,adaptive_recalibration,112,76.708898,0.000000,27.798102,0.000000,0.527967,0.340772,0.212202,0.169131,0.387055,0.102686,0.573227,0.050456,0.101551,26.815854,0.009029,0.014420,0.875132
pouring,payload_mass_shift,calendar_recalibration,112,71.058283,0.000000,12.732481,0.000000,0.516970,0.292681,0.150230,0.104312,0.317212,0.038399,0.283464,0.032436,0.125548,50.359726,0.010768,0.111404,0.776994
pouring,payload_mass_shift,conservative_fallback,112,57.033096,0.000000,18.351825,0.000000,0.414855,0.188961,0.072645,0.042276,0.266768,0.078766,0.267716,0.039644,0.106795,126.000000,0.014422,0.004146,0.432719
pouring,payload_mass_shift,continual_finetuning,112,72.407250,0.000000,22.416690,0.000000,0.491759,0.274250,0.148804,0.109457,0.337409,0.064955,0.749605,0.054060,0.103375,36.241517,0.010420,0.011259,0.567353
pouring,payload_mass_shift,domain_randomized,112,62.201849,0.000000,19.917950,0.000000,0.439193,0.209569,0.084093,0.048611,0.282429,0.073066,0.314960,0.028832,0.112353,126.000000,0.013100,0.003694,0.468052
pouring,payload_mass_shift,ensemble_gating,112,69.874488,0.000000,20.817219,0.000000,0.464878,0.256548,0.136455,0.103850,0.321349,0.069538,0.551180,0.057664,0.103132,34.672747,0.010867,0.007907,0.661947
pouring,payload_mass_shift,frozen,112,39.974206,0.000000,12.705744,0.000000,0.307387,0.095829,0.011723,0.010357,0.190685,0.039470,0.000000,0.018020,0.094980,126.000000,0.021330,0.012426,0.319325
pouring,payload_mass_shift,human_repair,112,156.405210,0.000000,45.722002,0.000000,0.654913,0.513733,0.407013,0.363296,0.537465,0.177504,1.058266,0.086496,0.085792,18.008509,0.003183,0.032662,1.601471
pouring,payload_mass_shift,meta_adaptation,112,131.744598,0.000000,39.720254,0.000000,0.613730,0.445566,0.340839,0.275817,0.481970,0.166794,0.793699,0.061268,0.084382,21.397747,0.004477,0.020271,1.461390
pouring,payload_mass_shift,oracle_maintenance,112,241.000000,1.000000,109.654263,0.000000,0.754162,0.689744,0.633717,0.589169,0.696191,0.422728,0.976376,0.108120,0.042537,7.571340,0.001126,0.020188,2.962729
pouring,payload_mass_shift,overfit_rapid_adaptation,112,78.729818,0.000000,30.101958,0.000000,0.550485,0.334390,0.186937,0.111093,0.378972,0.116890,0.393700,0.050456,0.108107,21.251863,0.009581,0.003969,1.024927
pouring,payload_mass_shift,self_calibration,112,76.684915,0.000000,27.121849,0.000000,0.545529,0.352363,0.229108,0.184706,0.395422,0.071203,0.595274,0.046852,0.096185,28.542656,0.008831,0.014078,0.849319
pouring,payload_mass_shift,sentinel_rehearsal,112,73.585680,0.000000,22.038639,0.000000,0.502158,0.294590,0.171429,0.132293,0.350716,0.066627,0.529133,0.046852,0.100408,29.494681,0.009908,0.010478,0.779420
pouring,payload_mass_shift,tactile_servo_refresh,112,105.270745,0.000000,31.727579,0.000000,0.569747,0.406820,0.293732,0.234561,0.445568,0.125434,0.705510,0.064872,0.087306,23.143022,0.006035,0.019685,1.177562
pouring,payload_mass_shift,uncertainty_rehearsal,112,98.900329,0.000000,30.580981,0.000000,0.582891,0.400588,0.277266,0.222078,0.433662,0.120623,0.661416,0.064872,0.086663,23.379886,0.006533,0.011773,1.126154
pouring,sensor_bias,active_evaluation,112,61.656669,0.000000,21.895146,0.000000,0.433533,0.274418,0.157277,0.109050,0.332151,0.066442,0.587451,0.078166,0.117962,33.566645,0.012276,0.002277,0.560086
pouring,sensor_bias,adaptive_recalibration,112,97.734461,0.000000,30.450462,0.000000,0.515858,0.380250,0.256007,0.194189,0.416152,0.119427,0.545490,0.049742,0.105491,26.957689,0.006867,0.009388,1.145312
pouring,sensor_bias,calendar_recalibration,112,57.247712,0.000000,14.452185,0.000000,0.499879,0.337785,0.199271,0.136285,0.347251,0.081453,0.269748,0.031977,0.077961,48.646590,0.012950,0.102125,0.798758
pouring,sensor_bias,conservative_fallback,112,56.373696,0.000000,20.701012,0.000000,0.409520,0.229154,0.109852,0.064962,0.294719,0.071084,0.254762,0.039083,0.124030,143.500000,0.014094,0.001964,0.419200
pouring,sensor_bias,continual_finetuning,112,76.410799,0.000000,24.922928,0.000000,0.478701,0.316628,0.197098,0.135297,0.367576,0.080278,0.713334,0.053295,0.114579,36.644856,0.009611,0.001300,0.683807
pouring,sensor_bias,domain_randomized,112,60.340506,0.000000,22.484554,0.000000,0.430598,0.252107,0.124137,0.073583,0.312055,0.067465,0.299720,0.028424,0.127711,143.500000,0.013122,0.001946,0.451642
pouring,sensor_bias,ensemble_gating,112,69.242427,0.000000,23.230603,0.000000,0.455831,0.298842,0.180311,0.125911,0.351333,0.069503,0.524510,0.056848,0.115178,35.106404,0.010741,0.005167,0.715769
pouring,sensor_bias,frozen,112,44.869269,0.000000,14.386864,0.000000,0.291196,0.129054,0.032710,0.016074,0.210541,0.080004,0.000000,0.017765,0.124347,143.500000,0.018897,0.008491,0.362504
pouring,sensor_bias,human_repair,112,200.457154,0.000000,49.998291,0.000000,0.639861,0.547903,0.450036,0.392557,0.565237,0.190679,1.007059,0.085272,0.055913,16.932862,0.002367,0.020952,2.123653
pouring,sensor_bias,meta_adaptation,112,138.975668,0.000000,43.101886,0.000000,0.600989,0.485116,0.388926,0.308842,0.512985,0.176521,0.755294,0.060401,0.084751,21.411018,0.003979,0.018274,1.615879
pouring,sensor_bias,oracle_maintenance,112,241.000000,1.000000,136.202014,0.000000,0.744322,0.713331,0.666061,0.611869,0.717194,0.541585,0.929132,0.106590,0.036489,7.353601,0.001040,0.017870,3.140183
pouring,sensor_bias,overfit_rapid_adaptation,112,100.816347,0.000000,33.339089,0.000000,0.533525,0.375672,0.237556,0.147522,0.410898,0.130859,0.374650,0.049742,0.112134,21.396836,0.007104,0.001482,1.301083
pouring,sensor_bias,self_calibration,112,102.067039,0.000000,32.184914,0.000000,0.532873,0.392507,0.275025,0.209976,0.424460,0.112203,0.566471,0.046189,0.092810,28.421153,0.006408,0.012325,1.187193
pouring,sensor_bias,sentinel_rehearsal,112,83.404677,0.000000,25.949256,0.000000,0.492538,0.337194,0.216907,0.157493,0.381591,0.077258,0.503530,0.046189,0.100786,29.508286,0.008491,0.002319,0.948672
pouring,sensor_bias,tactile_servo_refresh,112,129.302081,0.000000,35.085230,0.000000,0.558214,0.447258,0.341200,0.263112,0.475946,0.138255,0.671373,0.063954,0.082869,22.983294,0.004660,0.015709,1.486558
pouring,sensor_bias,uncertainty_rehearsal,112,121.849932,0.000000,33.474941,0.000000,0.568186,0.438984,0.322157,0.250464,0.462058,0.133224,0.629412,0.063954,0.090384,23.513822,0.005046,0.009469,1.412190
pouring,tactile_taxel_wear,active_evaluation,112,45.415647,0.000000,16.733572,0.000000,0.353609,0.196928,0.101903,0.046414,0.259592,0.085198,0.728269,0.080036,0.109876,33.275527,0.018440,0.017397,0.211566
pouring,tactile_taxel_wear,adaptive_recalibration,112,69.924585,0.000000,24.294441,0.000000,0.451678,0.301885,0.190462,0.126170,0.344670,0.078041,0.676250,0.050932,0.097894,26.684169,0.010877,0.020676,0.650267
pouring,tactile_taxel_wear,calendar_recalibration,112,44.796739,0.000000,11.124346,0.000000,0.432462,0.258693,0.130408,0.044709,0.271126,0.010202,0.292608,0.032742,0.124675,46.286845,0.018778,0.120458,0.440465
pouring,tactile_taxel_wear,conservative_fallback,112,44.481170,0.000000,15.804706,0.000000,0.329753,0.154233,0.055800,0.010706,0.225985,0.089220,0.276352,0.040018,0.105079,116.000000,0.019124,0.008273,0.277616
pouring,tactile_taxel_wear,continual_finetuning,112,53.930857,0.000000,19.199628,0.000000,0.403526,0.236227,0.133645,0.063950,0.292553,0.075528,0.884326,0.054570,0.113563,36.608276,0.015102,0.018654,0.226960
pouring,tactile_taxel_wear,domain_randomized,112,45.324852,0.000000,17.316317,0.000000,0.353069,0.173840,0.064558,0.010694,0.239778,0.083565,0.325120,0.029104,0.109977,116.000000,0.018759,0.008203,0.270360
pouring,tactile_taxel_wear,ensemble_gating,112,48.897385,0.000000,17.988323,0.000000,0.378814,0.221466,0.122845,0.062561,0.279355,0.080735,0.650240,0.058208,0.108802,34.876879,0.016758,0.014827,0.334007
pouring,tactile_taxel_wear,frozen,112,34.169294,0.000000,10.954890,0.000000,0.209427,0.073897,0.010897,0.010000,0.159639,0.007780,0.000000,0.018190,0.089110,116.000000,0.024912,0.017855,0.216030
pouring,tactile_taxel_wear,human_repair,112,129.026449,0.000000,38.666260,0.000000,0.603916,0.479555,0.381103,0.322579,0.502062,0.145684,1.248461,0.087312,0.078481,17.745311,0.004378,0.038111,1.139834
pouring,tactile_taxel_wear,meta_adaptation,112,114.747296,0.000000,32.345972,0.000000,0.556344,0.412026,0.317742,0.234448,0.445933,0.130368,0.936346,0.061846,0.086849,21.486562,0.005612,0.029460,1.111861
pouring,tactile_taxel_wear,oracle_maintenance,112,241.000000,1.000000,110.371916,0.000000,0.733478,0.673016,0.621867,0.572763,0.681116,0.432164,1.007872,0.109140,0.044821,7.653542,0.001291,0.025996,2.919654
pouring,tactile_taxel_wear,overfit_rapid_adaptation,112,75.320358,0.000000,25.564227,0.000000,0.476724,0.289368,0.156539,0.062666,0.333055,0.084547,0.406400,0.050932,0.108233,21.256393,0.010704,0.010368,0.877191
pouring,tactile_taxel_wear,self_calibration,112,72.426047,0.000000,21.195606,0.000000,0.470241,0.317696,0.212718,0.146139,0.357184,0.066567,0.702259,0.047294,0.100420,28.695130,0.010255,0.018857,0.660873
pouring,tactile_taxel_wear,sentinel_rehearsal,112,55.080905,0.000000,18.865534,0.000000,0.419000,0.254742,0.151656,0.090385,0.306994,0.076912,0.624230,0.047294,0.105603,29.681717,0.014455,0.016858,0.473216
pouring,tactile_taxel_wear,tactile_servo_refresh,112,96.168542,0.000000,28.474066,0.000000,0.504373,0.373779,0.274832,0.197595,0.409343,0.113956,0.832307,0.065484,0.096227,23.464178,0.007111,0.026168,0.924657
pouring,tactile_taxel_wear,uncertainty_rehearsal,112,89.642624,0.000000,26.964136,0.000000,0.513321,0.361315,0.251584,0.177932,0.392468,0.100179,0.780288,0.065484,0.093432,23.623555,0.007834,0.019910,0.863212
suction_picking,camera_extrinsic,active_evaluation,112,69.976247,0.000000,22.768113,0.000000,0.524086,0.304806,0.167832,0.123770,0.369122,0.114596,0.411286,0.060346,0.108877,33.239586,0.011393,0.001732,0.880029
suction_picking,camera_extrinsic,adaptive_recalibration,112,101.176082,0.000000,31.944499,0.000000,0.607308,0.419106,0.273501,0.216412,0.457635,0.171600,0.381909,0.038402,0.093593,26.529357,0.006995,0.016399,1.424052
suction_picking,camera_extrinsic,calendar_recalibration,112,72.057339,0.000000,15.190799,0.000000,0.599319,0.377401,0.223736,0.160535,0.392106,0.097866,0.188856,0.024687,0.128634,50.470836,0.010706,0.105722,1.033866
suction_picking,camera_extrinsic,conservative_fallback,112,66.367714,0.000000,21.393020,0.000000,0.493714,0.257593,0.124077,0.077464,0.330761,0.106933,0.178364,0.030173,0.114200,126.000000,0.012747,0.001955,0.712330
suction_picking,camera_extrinsic,continual_finetuning,112,78.483186,0.000000,26.193896,0.000000,0.569257,0.349567,0.206157,0.152006,0.405432,0.131775,0.499419,0.041145,0.108114,36.412086,0.009853,0.007016,0.973480
suction_picking,camera_extrinsic,domain_randomized,112,69.454245,0.000000,23.623087,0.000000,0.523861,0.287405,0.144794,0.091294,0.353739,0.120996,0.209840,0.021944,0.118198,126.000000,0.011954,0.001661,0.769933
suction_picking,camera_extrinsic,ensemble_gating,112,73.128790,0.000000,24.295758,0.000000,0.546078,0.331125,0.191081,0.141024,0.388729,0.127118,0.367220,0.043888,0.108513,34.866476,0.010733,0.008847,0.987047
suction_picking,camera_extrinsic,frozen,112,47.707233,0.000000,15.313771,0.000000,0.387242,0.153988,0.042188,0.023926,0.245358,0.071150,0.000000,0.013715,0.109834,126.000000,0.018880,0.006191,0.499882
suction_picking,camera_extrinsic,human_repair,112,203.950677,0.000000,57.330574,0.000000,0.732585,0.594976,0.477960,0.429341,0.613634,0.268820,0.705062,0.065832,0.061774,17.143867,0.002460,0.027311,2.519580
suction_picking,camera_extrinsic,meta_adaptation,112,154.762116,0.000000,44.854013,0.000000,0.693975,0.529558,0.414654,0.340590,0.558316,0.233463,0.528797,0.046631,0.083619,21.370279,0.003765,0.028854,2.050863
suction_picking,camera_extrinsic,oracle_maintenance,112,241.000000,1.000000,142.714625,0.000000,0.825575,0.762490,0.697828,0.653523,0.765794,0.727893,0.650504,0.082290,0.035021,7.300773,0.001114,0.016496,3.589809
suction_picking,camera_extrinsic,overfit_rapid_adaptation,112,104.358249,0.000000,35.327778,0.000000,0.630558,0.418268,0.258812,0.174234,0.456113,0.180722,0.262300,0.038402,0.109842,21.314313,0.007205,0.001402,1.539921
suction_picking,camera_extrinsic,self_calibration,112,104.984429,0.000000,33.840832,0.000000,0.625484,0.432140,0.291417,0.233430,0.466952,0.179901,0.396598,0.035659,0.101160,28.721776,0.006573,0.018419,1.460211
suction_picking,camera_extrinsic,sentinel_rehearsal,112,84.946202,0.000000,28.401450,0.000000,0.586324,0.375534,0.233222,0.177706,0.424009,0.159062,0.352531,0.035659,0.104039,29.625413,0.008858,0.007767,1.213001
suction_picking,camera_extrinsic,tactile_servo_refresh,112,134.767980,0.000000,37.440868,0.000000,0.650230,0.488783,0.361356,0.290033,0.520063,0.215530,0.470042,0.049374,0.101973,23.671018,0.004714,0.018651,1.806491
suction_picking,camera_extrinsic,uncertainty_rehearsal,112,125.760662,0.000000,34.981481,0.000000,0.658461,0.477569,0.340476,0.273951,0.503513,0.186428,0.440664,0.049374,0.089870,23.495318,0.005156,0.011313,1.703622
suction_picking,compliance_drift,active_evaluation,112,61.187537,0.000000,18.813203,0.000000,0.463794,0.241085,0.128891,0.062226,0.308878,0.070971,0.516275,0.062062,0.100913,32.813948,0.014297,0.011573,0.592477
suction_picking,compliance_drift,adaptive_recalibration,112,74.209846,0.000000,27.159809,0.000000,0.558627,0.359610,0.233005,0.156896,0.402928,0.137757,0.479398,0.039494,0.087618,26.314245,0.010604,0.022956,0.994089
suction_picking,compliance_drift,calendar_recalibration,112,64.816790,0.000000,12.365681,0.000000,0.546063,0.309811,0.167975,0.071709,0.325809,0.115781,0.207432,0.025389,0.111809,44.352687,0.013308,0.118269,0.885064
suction_picking,compliance_drift,conservative_fallback,112,55.673361,0.000000,17.856934,0.000000,0.435379,0.198266,0.082618,0.018063,0.273975,0.066079,0.195908,0.031031,0.098557,104.333333,0.016308,0.005376,0.537600
suction_picking,compliance_drift,continual_finetuning,112,64.606576,0.000000,21.599910,0.000000,0.515997,0.286293,0.167333,0.084596,0.346338,0.108880,0.626906,0.042315,0.098754,34.924710,0.013055,0.016205,0.648149
suction_picking,compliance_drift,domain_randomized,112,59.937018,0.000000,19.255224,0.000000,0.459829,0.217289,0.091602,0.017806,0.287386,0.077485,0.230480,0.022568,0.104398,104.333333,0.015152,0.004860,0.583066
suction_picking,compliance_drift,ensemble_gating,112,63.143989,0.000000,19.994867,0.000000,0.485041,0.265372,0.150488,0.078635,0.327440,0.090915,0.460960,0.045136,0.097192,33.812894,0.013516,0.015207,0.705862
suction_picking,compliance_drift,frozen,112,38.841232,0.000000,12.319728,0.000000,0.320612,0.101502,0.015875,0.010000,0.195818,0.085833,0.000000,0.014105,0.078052,104.333333,0.023548,0.013980,0.428490
suction_picking,compliance_drift,human_repair,112,154.191843,0.000000,43.795687,0.000000,0.695698,0.542623,0.436596,0.371778,0.564807,0.232079,0.817875,0.067704,0.059964,17.078705,0.003731,0.041684,1.877147
suction_picking,compliance_drift,meta_adaptation,112,126.407881,0.000000,39.116857,0.000000,0.651502,0.471702,0.369327,0.276524,0.504987,0.172674,0.663782,0.047957,0.080002,21.240063,0.005178,0.034786,1.559239
suction_picking,compliance_drift,oracle_maintenance,112,241.000000,1.000000,118.763522,0.000000,0.806915,0.736202,0.681943,0.630159,0.742321,0.607843,0.714488,0.084630,0.042063,7.554262,0.001300,0.023652,3.393992
suction_picking,compliance_drift,overfit_rapid_adaptation,112,80.637037,0.000000,29.145958,0.000000,0.580434,0.348370,0.200124,0.092567,0.391112,0.159045,0.288100,0.039494,0.103338,21.080170,0.010370,0.005898,1.182195
suction_picking,compliance_drift,self_calibration,112,77.568390,0.000000,25.416530,0.000000,0.578094,0.372581,0.253022,0.174191,0.412943,0.146054,0.497837,0.036673,0.090517,28.338609,0.009856,0.015453,1.029445
suction_picking,compliance_drift,sentinel_rehearsal,112,65.413422,0.000000,21.339492,0.000000,0.528676,0.308927,0.189390,0.115408,0.362764,0.119536,0.442522,0.036673,0.094753,29.291125,0.012488,0.018890,0.842222
suction_picking,compliance_drift,tactile_servo_refresh,112,104.464778,0.000000,31.144787,0.000000,0.601973,0.429519,0.320052,0.231786,0.464908,0.159800,0.590029,0.050778,0.084130,23.028695,0.006702,0.019437,1.322982
suction_picking,compliance_drift,uncertainty_rehearsal,112,99.286442,0.000000,29.684803,0.000000,0.614066,0.419286,0.297702,0.213235,0.450127,0.156379,0.553152,0.050778,0.085949,23.354151,0.007328,0.012772,1.270966
suction_picking,compound_shock,active_evaluation,112,43.259717,0.000000,15.941333,0.000000,0.377332,0.166857,0.070260,0.016785,0.253165,0.068201,0.606936,0.063206,0.121913,31.657864,0.021167,0.018603,0.251342
suction_picking,compound_shock,adaptive_recalibration,112,68.190929,0.000000,23.130957,0.000000,0.486389,0.292703,0.178746,0.114546,0.351509,0.112749,0.571522,0.040222,0.118070,26.768847,0.012253,0.022302,0.735357
suction_picking,compound_shock,calendar_recalibration,112,42.418034,0.000000,10.610915,0.000000,0.450387,0.213999,0.079714,0.011674,0.254176,0.068165,0.219816,0.025857,0.115180,43.892848,0.021444,0.133623,0.506903
suction_picking,compound_shock,conservative_fallback,112,38.955120,0.000000,15.084482,0.000000,0.342281,0.113378,0.015469,0.010000,0.214630,0.072920,0.207604,0.031603,0.115670,119.000000,0.023456,0.013097,0.228613
suction_picking,compound_shock,continual_finetuning,112,53.693653,0.000000,18.449362,0.000000,0.432120,0.213555,0.108306,0.036771,0.291859,0.066162,0.747374,0.043095,0.126435,34.078259,0.016746,0.014490,0.310847
suction_picking,compound_shock,domain_randomized,112,42.315857,0.000000,16.485814,0.000000,0.365580,0.127619,0.016179,0.010000,0.225317,0.066318,0.244240,0.022984,0.120009,119.000000,0.021584,0.012713,0.245848
suction_picking,compound_shock,ensemble_gating,112,47.050085,0.000000,16.960849,0.000000,0.399975,0.191156,0.091345,0.031060,0.271248,0.064332,0.549540,0.045968,0.126069,32.911454,0.019314,0.019370,0.354011
suction_picking,compound_shock,frozen,112,31.055982,0.000000,10.530798,0.000000,0.214959,0.020232,0.010000,0.010000,0.151604,0.073530,0.000000,0.014365,0.100306,119.000000,0.029301,0.020455,0.213790
suction_picking,compound_shock,human_repair,112,145.813546,0.000000,31.531370,0.000000,0.657201,0.505128,0.403486,0.344864,0.533307,0.139411,1.055117,0.068952,0.097131,18.416702,0.004167,0.035640,1.464487
suction_picking,compound_shock,meta_adaptation,112,91.043245,0.000000,28.890786,0.000000,0.602296,0.421948,0.324289,0.238841,0.465108,0.132594,0.791338,0.048841,0.098664,21.911916,0.007736,0.036099,1.028982
suction_picking,compound_shock,oracle_maintenance,112,241.000000,1.000000,88.499967,0.000000,0.801874,0.736903,0.685444,0.636506,0.739947,0.633397,0.757144,0.086190,0.053407,7.962657,0.001323,0.032198,3.369845
