policy,trial,day,success_probability
frozen,17,36,0.264438
frozen,17,37,0.256093
frozen,17,38,0.248021
frozen,17,39,0.240214
frozen,17,40,0.232663
frozen,17,41,0.225359
frozen,17,42,0.218296
frozen,17,43,0.166463
frozen,17,44,0.159855
frozen,17,45,0.153464
frozen,17,46,0.147282
frozen,17,47,0.141304
frozen,17,48,0.135521
frozen,17,49,0.129928
frozen,17,50,0.124518
frozen,17,51,0.119286
frozen,17,52,0.114225
frozen,17,53,0.109331
frozen,17,54,0.104597
frozen,17,55,0.100018
frozen,17,56,0.095589
frozen,17,57,0.091306
frozen,17,58,0.087163
frozen,17,59,0.083156
frozen,17,60,0.079281
frozen,18,0,0.896962
frozen,18,1,0.867613
frozen,18,2,0.839280
frozen,18,3,0.811929
frozen,18,4,0.785525
frozen,18,5,0.760035
frozen,18,6,0.735429
frozen,18,7,0.711675
frozen,18,8,0.688743
frozen,18,9,0.666606
frozen,18,10,0.645236
frozen,18,11,0.624606
frozen,18,12,0.604691
frozen,18,13,0.585465
frozen,18,14,0.566905
frozen,18,15,0.548989
frozen,18,16,0.531692
frozen,18,17,0.514995
frozen,18,18,0.498877
frozen,18,19,0.483316
frozen,18,20,0.468295
frozen,18,21,0.423794
frozen,18,22,0.409795
frozen,18,23,0.396281
frozen,18,24,0.383236
frozen,18,25,0.370642
frozen,18,26,0.358484
frozen,18,27,0.346748
frozen,18,28,0.335418
frozen,18,29,0.324480
frozen,18,30,0.313922
frozen,18,31,0.303729
frozen,18,32,0.293889
frozen,18,33,0.284390
frozen,18,34,0.275220
frozen,18,35,0.266367
frozen,18,36,0.257822
frozen,18,37,0.249572
frozen,18,38,0.241608
frozen,18,39,0.233920
frozen,18,40,0.226498
frozen,18,41,0.219334
frozen,18,42,0.212417
frozen,18,43,0.160740
frozen,18,44,0.154294
frozen,18,45,0.148072
frozen,18,46,0.142065
frozen,18,47,0.136266
frozen,18,48,0.130668
frozen,18,49,0.125264
frozen,18,50,0.120047
frozen,18,51,0.115011
frozen,18,52,0.110150
frozen,18,53,0.105456
frozen,18,54,0.100926
frozen,18,55,0.096552
frozen,18,56,0.092330
frozen,18,57,0.088254
frozen,18,58,0.084319
frozen,18,59,0.080520
frozen,18,60,0.076853
frozen,19,0,0.905717
frozen,19,1,0.876531
frozen,19,2,0.848335
frozen,19,3,0.821095
frozen,19,4,0.794780
frozen,19,5,0.769357
frozen,19,6,0.744796
frozen,19,7,0.721069
frozen,19,8,0.698147
frozen,19,9,0.676002
frozen,19,10,0.654608
frozen,19,11,0.633940
frozen,19,12,0.613974
frozen,19,13,0.594684
frozen,19,14,0.576049
frozen,19,15,0.558046
frozen,19,16,0.540654
frozen,19,17,0.523851
frozen,19,18,0.507619
frozen,19,19,0.491937
frozen,19,20,0.476788
frozen,19,21,0.432152
frozen,19,22,0.418012
frozen,19,23,0.404353
frozen,19,24,0.391156
frozen,19,25,0.378408
frozen,19,26,0.366092
frozen,19,27,0.354193
frozen,19,28,0.342698
frozen,19,29,0.331593
frozen,19,30,0.320865
frozen,19,31,0.310501
frozen,19,32,0.300488
frozen,19,33,0.290815
frozen,19,34,0.281471
frozen,19,35,0.272443
frozen,19,36,0.263721
frozen,19,37,0.255295
frozen,19,38,0.247155
frozen,19,39,0.239291
frozen,19,40,0.231694
frozen,19,41,0.224355
frozen,19,42,0.217265
frozen,19,43,0.165415
frozen,19,44,0.158797
frozen,19,45,0.152404
frozen,19,46,0.146228
frozen,19,47,0.140261
frozen,19,48,0.134497
frozen,19,49,0.128928
frozen,19,50,0.123549
frozen,19,51,0.118351
frozen,19,52,0.113330
frozen,19,53,0.108480
frozen,19,54,0.103794
frozen,19,55,0.099266
frozen,19,56,0.094893
frozen,19,57,0.090668
frozen,19,58,0.086586
frozen,19,59,0.082642
frozen,19,60,0.078832
frozen,20,0,0.924403
frozen,20,1,0.896806
frozen,20,2,0.870085
frozen,20,3,0.844213
frozen,20,4,0.819162
frozen,20,5,0.794906
frozen,20,6,0.771420
frozen,20,7,0.748680
frozen,20,8,0.726661
frozen,20,9,0.705342
frozen,20,10,0.684699
frozen,20,11,0.664712
frozen,20,12,0.645359
frozen,20,13,0.626620
frozen,20,14,0.608477
frozen,20,15,0.590909
frozen,20,16,0.573899
frozen,20,17,0.557429
frozen,20,18,0.541482
frozen,20,19,0.526041
frozen,20,20,0.511090
frozen,20,21,0.466614
frozen,20,22,0.452597
frozen,20,23,0.439026
frozen,20,24,0.425885
frozen,20,25,0.413161
frozen,20,26,0.400841
frozen,20,27,0.388913
frozen,20,28,0.377363
frozen,20,29,0.366179
frozen,20,30,0.355351
frozen,20,31,0.344866
frozen,20,32,0.334715
frozen,20,33,0.324885
frozen,20,34,0.315368
frozen,20,35,0.306152
frozen,20,36,0.297230
frozen,20,37,0.288590
frozen,20,38,0.280225
frozen,20,39,0.272125
frozen,20,40,0.264282
frozen,20,41,0.256689
frozen,20,42,0.249336
frozen,20,43,0.197217
frozen,20,44,0.190324
frozen,20,45,0.183650
frozen,20,46,0.177187
frozen,20,47,0.170930
frozen,20,48,0.164871
frozen,20,49,0.159005
frozen,20,50,0.153325
frozen,20,51,0.147825
frozen,20,52,0.142500
frozen,20,53,0.137343
frozen,20,54,0.132351
frozen,20,55,0.127517
frozen,20,56,0.122836
frozen,20,57,0.118304
frozen,20,58,0.113916
frozen,20,59,0.109668
frozen,20,60,0.105554
frozen,21,0,0.920259
frozen,21,1,0.889943
frozen,21,2,0.860684
frozen,21,3,0.832446
frozen,21,4,0.805192
frozen,21,5,0.778890
frozen,21,6,0.753504
frozen,21,7,0.729005
frozen,21,8,0.705359
frozen,21,9,0.682539
frozen,21,10,0.660515
frozen,21,11,0.639259
frozen,21,12,0.618744
frozen,21,13,0.598945
frozen,21,14,0.579836
frozen,21,15,0.561394
frozen,21,16,0.543596
frozen,21,17,0.526418
frozen,21,18,0.509839
frozen,21,19,0.493839
frozen,21,20,0.478397
frozen,21,21,0.433493
frozen,21,22,0.419110
frozen,21,23,0.405228
frozen,21,24,0.391830
frozen,21,25,0.378900
frozen,21,26,0.366420
frozen,21,27,0.354376
frozen,21,28,0.342752
frozen,21,29,0.331534
frozen,21,30,0.320707
frozen,21,31,0.310257
frozen,21,32,0.300172
frozen,21,33,0.290439
frozen,21,34,0.281045
frozen,21,35,0.271979
frozen,21,36,0.263230
frozen,21,37,0.254785
frozen,21,38,0.246635
frozen,21,39,0.238769
frozen,21,40,0.231178
frozen,21,41,0.223851
frozen,21,42,0.216780
frozen,21,43,0.164956
frozen,21,44,0.158370
frozen,21,45,0.152013
frozen,21,46,0.145878
frozen,21,47,0.139957
frozen,21,48,0.134243
frozen,21,49,0.128728
frozen,21,50,0.123405
frozen,21,51,0.118269
frozen,21,52,0.113311
frozen,21,53,0.108526
frozen,21,54,0.103908
frozen,21,55,0.099451
frozen,21,56,0.095150
frozen,21,57,0.090998
frozen,21,58,0.086992
frozen,21,59,0.083125
frozen,21,60,0.079393
frozen,22,0,0.889301
frozen,22,1,0.861310
frozen,22,2,0.834254
frozen,22,3,0.808102
frozen,22,4,0.782823
frozen,22,5,0.758388
frozen,22,6,0.734770
frozen,22,7,0.711941
frozen,22,8,0.689874
frozen,22,9,0.668544
frozen,22,10,0.647926
frozen,22,11,0.627998
frozen,22,12,0.608734
frozen,22,13,0.590115
frozen,22,14,0.572117
frozen,22,15,0.554720
frozen,22,16,0.537905
frozen,22,17,0.521651
frozen,22,18,0.505940
frozen,22,19,0.490754
frozen,22,20,0.476075
frozen,22,21,0.431886
frozen,22,22,0.418171
frozen,22,23,0.404914
frozen,22,24,0.392100
frozen,22,25,0.379715
frozen,22,26,0.367742
frozen,22,27,0.356170
frozen,22,28,0.344984
frozen,22,29,0.334172
frozen,22,30,0.323721
frozen,22,31,0.313619
frozen,22,32,0.303855
frozen,22,33,0.294416
frozen,22,34,0.285293
frozen,22,35,0.276475
frozen,22,36,0.267951
frozen,22,37,0.259712
frozen,22,38,0.251748
frozen,22,39,0.244050
frozen,22,40,0.236609
frozen,22,41,0.229417
frozen,22,42,0.222465
frozen,22,43,0.170745
frozen,22,44,0.164249
frozen,22,45,0.157971
frozen,22,46,0.151902
frozen,22,47,0.146036
frozen,22,48,0.140366
frozen,22,49,0.134885
frozen,22,50,0.129588
frozen,22,51,0.124467
frozen,22,52,0.119517
frozen,22,53,0.114733
frozen,22,54,0.110108
frozen,22,55,0.105638
frozen,22,56,0.101318
frozen,22,57,0.097141
frozen,22,58,0.093104
frozen,22,59,0.089202
frozen,22,60,0.085430
frozen,23,0,0.888024
frozen,23,1,0.859764
frozen,23,2,0.832452
frozen,23,3,0.806055
frozen,23,4,0.780543
frozen,23,5,0.755887
frozen,23,6,0.732056
frozen,23,7,0.709025
frozen,23,8,0.686766
frozen,23,9,0.665253
frozen,23,10,0.644461
frozen,23,11,0.624366
frozen,23,12,0.604945
frozen,23,13,0.586174
frozen,23,14,0.568033
frozen,23,15,0.550500
frozen,23,16,0.533555
frozen,23,17,0.517178
frozen,23,18,0.501350
frozen,23,19,0.486052
frozen,23,20,0.471268
frozen,23,21,0.426978
frozen,23,22,0.413168
frozen,23,23,0.399821
frozen,23,24,0.386921
frozen,23,25,0.374454
frozen,23,26,0.362405
frozen,23,27,0.350759
frozen,23,28,0.339504
frozen,23,29,0.328626
frozen,23,30,0.318113
frozen,23,31,0.307952
frozen,23,32,0.298132
frozen,23,33,0.288641
frozen,23,34,0.279469
frozen,23,35,0.270603
frozen,23,36,0.262035
frozen,23,37,0.253754
frozen,23,38,0.245751
frozen,23,39,0.238016
frozen,23,40,0.230540
frozen,23,41,0.223315
frozen,23,42,0.216332
frozen,23,43,0.164584
frozen,23,44,0.158061
frozen,23,45,0.151757
frozen,23,46,0.145664
frozen,23,47,0.139776
frozen,23,48,0.134085
frozen,23,49,0.128585
frozen,23,50,0.123269
frozen,23,51,0.118131
frozen,23,52,0.113166
frozen,23,53,0.108367
frozen,23,54,0.103729
frozen,23,55,0.099246
frozen,23,56,0.094914
frozen,23,57,0.090727
frozen,23,58,0.086680
frozen,23,59,0.082769
frozen,23,60,0.078989
frozen,24,0,0.928315
frozen,24,1,0.898548
frozen,24,2,0.869795
frozen,24,3,0.842022
frozen,24,4,0.815194
frozen,24,5,0.789281
frozen,24,6,0.764249
frozen,24,7,0.740071
frozen,24,8,0.716716
frozen,24,9,0.694156
frozen,24,10,0.672365
frozen,24,11,0.651316
frozen,24,12,0.630984
frozen,24,13,0.611344
frozen,24,14,0.592374
frozen,24,15,0.574049
frozen,24,16,0.556349
frozen,24,17,0.539252
frozen,24,18,0.522737
frozen,24,19,0.506784
frozen,24,20,0.491375
frozen,24,21,0.446491
frozen,24,22,0.432113
frozen,24,23,0.418225
frozen,24,24,0.404811
frozen,24,25,0.391853
frozen,24,26,0.379337
frozen,24,27,0.367247
frozen,24,28,0.355568
frozen,24,29,0.344288
frozen,24,30,0.333391
frozen,24,31,0.322866
frozen,24,32,0.312699
frozen,24,33,0.302879
frozen,24,34,0.293393
frozen,24,35,0.284230
frozen,24,36,0.275380
frozen,24,37,0.266830
frozen,24,38,0.258572
frozen,24,39,0.250595
frozen,24,40,0.242890
frozen,24,41,0.235448
frozen,24,42,0.228259
frozen,24,43,0.176314
frozen,24,44,0.169606
frozen,24,45,0.163127
frozen,24,46,0.156868
frozen,24,47,0.150823
frozen,24,48,0.144984
frozen,24,49,0.139343
frozen,24,50,0.133894
frozen,24,51,0.128631
frozen,24,52,0.123548
frozen,24,53,0.118637
frozen,24,54,0.113894
frozen,24,55,0.109312
frozen,24,56,0.104887
frozen,24,57,0.100612
frozen,24,58,0.096482
frozen,24,59,0.092494
frozen,24,60,0.088641
frozen,25,0,0.892508
frozen,25,1,0.862528
frozen,25,2,0.833598
frozen,25,3,0.805681
frozen,25,4,0.778741
frozen,25,5,0.752745
frozen,25,6,0.727659
frozen,25,7,0.703451
frozen,25,8,0.680091
frozen,25,9,0.657548
frozen,25,10,0.635795
frozen,25,11,0.614804
frozen,25,12,0.594548
frozen,25,13,0.575001
frozen,25,14,0.556139
frozen,25,15,0.537936
frozen,25,16,0.520372
frozen,25,17,0.503422
frozen,25,18,0.487066
frozen,25,19,0.471282
frozen,25,20,0.456052
frozen,25,21,0.411354
frozen,25,22,0.397171
frozen,25,23,0.383485
frozen,25,24,0.370278
frozen,25,25,0.357533
frozen,25,26,0.345235
frozen,25,27,0.333367
frozen,25,28,0.321915
frozen,25,29,0.310864
frozen,25,30,0.300199
frozen,25,31,0.289909
frozen,25,32,0.279978
frozen,25,33,0.270395
frozen,25,34,0.261148
frozen,25,35,0.252225
frozen,25,36,0.243614
frozen,25,37,0.235304
frozen,25,38,0.227285
frozen,25,39,0.219548
frozen,25,40,0.212081
frozen,25,41,0.204876
frozen,25,42,0.197922
frozen,25,43,0.146213
frozen,25,44,0.139738
frozen,25,45,0.133490
frozen,25,46,0.127461
frozen,25,47,0.121643
frozen,25,48,0.116028
frozen,25,49,0.110611
frozen,25,50,0.105383
frozen,25,51,0.100338
frozen,25,52,0.095469
frozen,25,53,0.090771
frozen,25,54,0.086238
frozen,25,55,0.081863
frozen,25,56,0.077642
frozen,25,57,0.073568
frozen,25,58,0.069637
frozen,25,59,0.065844
frozen,25,60,0.062183
frozen,26,0,0.928409
frozen,26,1,0.901281
frozen,26,2,0.874979
frozen,26,3,0.849479
frozen,26,4,0.824756
frozen,26,5,0.800787
frozen,26,6,0.777548
frozen,26,7,0.755017
frozen,26,8,0.733173
frozen,26,9,0.711995
frozen,26,10,0.691462
frozen,26,11,0.671555
frozen,26,12,0.652255
frozen,26,13,0.633543
frozen,26,14,0.615401
frozen,26,15,0.597812
frozen,26,16,0.580759
frozen,26,17,0.564226
frozen,26,18,0.548196
frozen,26,19,0.532656
frozen,26,20,0.517588
frozen,26,21,0.472980
frozen,26,22,0.458818
frozen,26,23,0.445086
frozen,26,24,0.431774
frozen,26,25,0.418867
frozen,26,26,0.406353
frozen,26,27,0.394221
frozen,26,28,0.382459
frozen,26,29,0.371055
frozen,26,30,0.359998
frozen,26,31,0.349279
frozen,26,32,0.338886
frozen,26,33,0.328810
frozen,26,34,0.319041
frozen,26,35,0.309570
frozen,26,36,0.300387
frozen,26,37,0.291484
frozen,26,38,0.282853
frozen,26,39,0.274484
frozen,26,40,0.266371
frozen,26,41,0.258505
frozen,26,42,0.250879
frozen,26,43,0.198485
frozen,26,44,0.191316
frozen,26,45,0.184366
frozen,26,46,0.177628
frozen,26,47,0.171095
frozen,26,48,0.164761
frozen,26,49,0.158620
frozen,26,50,0.152667
frozen,26,51,0.146894
frozen,26,52,0.141298
frozen,26,53,0.135872
frozen,26,54,0.130612
frozen,26,55,0.125512
frozen,26,56,0.120567
frozen,26,57,0.115774
frozen,26,58,0.111126
frozen,26,59,0.106620
frozen,26,60,0.102251
frozen,27,0,0.921856
frozen,27,1,0.895622
frozen,27,2,0.870168
frozen,27,3,0.845472
frozen,27,4,0.821512
frozen,27,5,0.798264
frozen,27,6,0.775709
frozen,27,7,0.753825
frozen,27,8,0.732593
frozen,27,9,0.711993
frozen,27,10,0.692006
frozen,27,11,0.672614
frozen,27,12,0.653799
frozen,27,13,0.635544
frozen,27,14,0.617833
frozen,27,15,0.600649
frozen,27,16,0.583976
frozen,27,17,0.567800
frozen,27,18,0.552106
frozen,27,19,0.536878
frozen,27,20,0.522104
frozen,27,21,0.477770
frozen,27,22,0.463862
frozen,27,23,0.450369
frozen,27,24,0.437277
frozen,27,25,0.424575
frozen,27,26,0.412251
frozen,27,27,0.400294
frozen,27,28,0.388693
frozen,27,29,0.377437
frozen,27,30,0.366516
frozen,27,31,0.355921
frozen,27,32,0.345640
frozen,27,33,0.335666
frozen,27,34,0.325989
frozen,27,35,0.316600
frozen,27,36,0.307490
frozen,27,37,0.298652
frozen,27,38,0.290076
frozen,27,39,0.281756
frozen,27,40,0.273684
frozen,27,41,0.265852
frozen,27,42,0.258253
frozen,27,43,0.205880
frozen,27,44,0.198727
frozen,27,45,0.191787
frozen,27,46,0.185053
frozen,27,47,0.178520
frozen,27,48,0.172181
frozen,27,49,0.166031
frozen,27,50,0.160064
frozen,27,51,0.154274
frozen,27,52,0.148657
frozen,27,53,0.143208
frozen,27,54,0.137920
frozen,27,55,0.132790
frozen,27,56,0.127813
frozen,27,57,0.122983
frozen,27,58,0.118298
frozen,27,59,0.113752
frozen,27,60,0.109341
frozen,28,0,0.919246
frozen,28,1,0.887166
frozen,28,2,0.856275
frozen,28,3,0.826529
frozen,28,4,0.797884
frozen,28,5,0.770302
frozen,28,6,0.743741
frozen,28,7,0.718164
frozen,28,8,0.693535
frozen,28,9,0.669818
frozen,28,10,0.646980
frozen,28,11,0.624989
frozen,28,12,0.603812
frozen,28,13,0.583420
frozen,28,14,0.563783
frozen,28,15,0.544874
frozen,28,16,0.526666
frozen,28,17,0.509132
frozen,28,18,0.492248
frozen,28,19,0.475989
frozen,28,20,0.460333
frozen,28,21,0.415257
frozen,28,22,0.400739
frozen,28,23,0.386760
frozen,28,24,0.373298
frozen,28,25,0.360336
frozen,28,26,0.347853
frozen,28,27,0.335833
frozen,28,28,0.324258
frozen,28,29,0.313113
frozen,28,30,0.302380
frozen,28,31,0.292045
frozen,28,32,0.282092
frozen,28,33,0.272509
frozen,28,34,0.263281
frozen,28,35,0.254394
frozen,28,36,0.245837
frozen,28,37,0.237597
frozen,28,38,0.229662
frozen,28,39,0.222021
frozen,28,40,0.214663
frozen,28,41,0.207578
frozen,28,42,0.200756
frozen,28,43,0.149186
frozen,28,44,0.142860
frozen,28,45,0.136768
frozen,28,46,0.130901
frozen,28,47,0.125253
frozen,28,48,0.119813
frozen,28,49,0.114575
frozen,28,50,0.109531
frozen,28,51,0.104674
frozen,28,52,0.099997
frozen,28,53,0.095493
frozen,28,54,0.091156
frozen,28,55,0.086980
frozen,28,56,0.082958
frozen,28,57,0.079086
frozen,28,58,0.075357
frozen,28,59,0.071766
frozen,28,60,0.068308
frozen,29,0,0.903472
frozen,29,1,0.875740
frozen,29,2,0.848918
frozen,29,3,0.822977
frozen,29,4,0.797887
frozen,29,5,0.773621
frozen,29,6,0.750152
frozen,29,7,0.727453
frozen,29,8,0.705500
frozen,29,9,0.684267
frozen,29,10,0.663731
frozen,29,11,0.643870
frozen,29,12,0.624660
frozen,29,13,0.606081
frozen,29,14,0.588113
frozen,29,15,0.570734
frozen,29,16,0.553925
frozen,29,17,0.537669
frozen,29,18,0.521946
frozen,29,19,0.506740
frozen,29,20,0.492032
frozen,29,21,0.447808
frozen,29,22,0.434050
frozen,29,23,0.420745
frozen,29,24,0.407876
frozen,29,25,0.395429
frozen,29,26,0.383391
frozen,29,27,0.371749
frozen,29,28,0.360488
frozen,29,29,0.349597
frozen,29,30,0.339064
frozen,29,31,0.328877
frozen,29,32,0.319024
frozen,29,33,0.309495
frozen,29,34,0.300278
frozen,29,35,0.291364
frozen,29,36,0.282743
frozen,29,37,0.274405
frozen,29,38,0.266340
frozen,29,39,0.258540
frozen,29,40,0.250997
frozen,29,41,0.243701
frozen,29,42,0.236644
frozen,29,43,0.184819
frozen,29,44,0.178219
frozen,29,45,0.171835
frozen,29,46,0.165660
frozen,29,47,0.159688
frozen,29,48,0.153913
frozen,29,49,0.148327
frozen,29,50,0.142924
frozen,29,51,0.137699
frozen,29,52,0.132645
frozen,29,53,0.127757
frozen,29,54,0.123030
frozen,29,55,0.118458
frozen,29,56,0.114036
frozen,29,57,0.109759
frozen,29,58,0.105622
frozen,29,59,0.101622
frozen,29,60,0.097752
frozen,30,0,0.905650
frozen,30,1,0.877925
frozen,30,2,0.851109
frozen,30,3,0.825171
frozen,30,4,0.800082
frozen,30,5,0.775816
frozen,30,6,0.752344
frozen,30,7,0.729641
frozen,30,8,0.707681
frozen,30,9,0.686441
frozen,30,10,0.665896
frozen,30,11,0.646025
frozen,30,12,0.626804
frozen,30,13,0.608213
frozen,30,14,0.590231
frozen,30,15,0.572837
frozen,30,16,0.556014
frozen,30,17,0.539741
frozen,30,18,0.524002
frozen,30,19,0.508778
frozen,30,20,0.494053
frozen,30,21,0.449810
frozen,30,22,0.436033
frozen,30,23,0.422708
frozen,30,24,0.409819
frozen,30,25,0.397352
frozen,30,26,0.385294
frozen,30,27,0.373631
frozen,30,28,0.362350
frozen,30,29,0.351438
frozen,30,30,0.340883
frozen,30,31,0.330675
frozen,30,32,0.320800
frozen,30,33,0.311249
frozen,30,34,0.302011
frozen,30,35,0.293076
frozen,30,36,0.284433
frozen,30,37,0.276073
frozen,30,38,0.267988
frozen,30,39,0.260167
frozen,30,40,0.252602
frozen,30,41,0.245285
frozen,30,42,0.238207
frozen,30,43,0.186362
frozen,30,44,0.179740
frozen,30,45,0.173336
frozen,30,46,0.167141
frozen,30,47,0.161149
frozen,30,48,0.155353
frozen,30,49,0.149748
frozen,30,50,0.144326
frozen,30,51,0.139081
frozen,30,52,0.134008
frozen,30,53,0.129102
frozen,30,54,0.124356
frozen,30,55,0.119765
frozen,30,56,0.115325
frozen,30,57,0.111031
frozen,30,58,0.106877
frozen,30,59,0.102859
frozen,30,60,0.098972
frozen,31,0,0.905413
frozen,31,1,0.873166
frozen,31,2,0.842116
frozen,31,3,0.812218
frozen,31,4,0.783429
frozen,31,5,0.755709
frozen,31,6,0.729017
frozen,31,7,0.703315
frozen,31,8,0.678567
frozen,31,9,0.654738
frozen,31,10,0.631792
frozen,31,11,0.609698
frozen,31,12,0.588424
frozen,31,13,0.567939
frozen,31,14,0.548214
frozen,31,15,0.529221
frozen,31,16,0.510933
frozen,31,17,0.493324
frozen,31,18,0.476367
frozen,31,19,0.460040
frozen,31,20,0.444319
frozen,31,21,0.399181
frozen,31,22,0.384605
frozen,31,23,0.370570
frozen,31,24,0.357055
frozen,31,25,0.344042
frozen,31,26,0.331512
frozen,31,27,0.319446
frozen,31,28,0.307829
frozen,31,29,0.296642
frozen,31,30,0.285870
frozen,31,31,0.275499
frozen,31,32,0.265512
frozen,31,33,0.255895
frozen,31,34,0.246635
frozen,31,35,0.237719
frozen,31,36,0.229134
frozen,31,37,0.220868
frozen,31,38,0.212908
frozen,31,39,0.205243
frozen,31,40,0.197863
frozen,31,41,0.190756
frozen,31,42,0.183914
frozen,31,43,0.132325
frozen,31,44,0.125981
frozen,31,45,0.119872
frozen,31,46,0.113989
frozen,31,47,0.108325
frozen,31,48,0.102872
frozen,31,49,0.097620
frozen,31,50,0.092564
frozen,31,51,0.087695
frozen,31,52,0.083006
frozen,31,53,0.078492
frozen,31,54,0.074145
frozen,31,55,0.069960
frozen,31,56,0.065929
frozen,31,57,0.062049
frozen,31,58,0.058312
frozen,31,59,0.054714
frozen,31,60,0.051249
frozen,32,0,0.892936
frozen,32,1,0.863352
frozen,32,2,0.834812
frozen,32,3,0.807279
frozen,32,4,0.780718
frozen,32,5,0.755095
frozen,32,6,0.730376
frozen,32,7,0.706530
frozen,32,8,0.683526
frozen,32,9,0.661333
frozen,32,10,0.639924
frozen,32,11,0.619271
frozen,32,12,0.599347
frozen,32,13,0.580126
frozen,32,14,0.561584
frozen,32,15,0.543696
frozen,32,16,0.526440
frozen,32,17,0.509792
frozen,32,18,0.493733
frozen,32,19,0.478240
frozen,32,20,0.463294
frozen,32,21,0.418876
frozen,32,22,0.404967
frozen,32,23,0.391548
frozen,32,24,0.378604
frozen,32,25,0.366116
frozen,32,26,0.354069
frozen,32,27,0.342448
frozen,32,28,0.331236
frozen,32,29,0.320421
frozen,32,30,0.309987
frozen,32,31,0.299921
frozen,32,32,0.290211
frozen,32,33,0.280844
frozen,32,34,0.271807
frozen,32,35,0.263089
frozen,32,36,0.254679
frozen,32,37,0.246566
frozen,32,38,0.238739
frozen,32,39,0.231188
frozen,32,40,0.223904
frozen,32,41,0.216878
frozen,32,42,0.210099
frozen,32,43,0.158559
frozen,32,44,0.152250
frozen,32,45,0.146165
frozen,32,46,0.140293
frozen,32,47,0.134629
frozen,32,48,0.129165
frozen,32,49,0.123894
frozen,32,50,0.118809
frozen,32,51,0.113904
frozen,32,52,0.109171
frozen,32,53,0.104606
frozen,32,54,0.100202
frozen,32,55,0.095953
frozen,32,56,0.091855
frozen,32,57,0.087901
frozen,32,58,0.084086
frozen,32,59,0.080406
frozen,32,60,0.076856
frozen,33,0,0.888811
frozen,33,1,0.862958
frozen,33,2,0.837888
frozen,33,3,0.813578
frozen,33,4,0.790005
frozen,33,5,0.767146
frozen,33,6,0.744980
frozen,33,7,0.723486
frozen,33,8,0.702643
frozen,33,9,0.682432
frozen,33,10,0.662833
frozen,33,11,0.643828
frozen,33,12,0.625399
frozen,33,13,0.607529
frozen,33,14,0.590200
frozen,33,15,0.573397
frozen,33,16,0.557102
frozen,33,17,0.541302
frozen,33,18,0.525980
frozen,33,19,0.511123
frozen,33,20,0.496716
frozen,33,21,0.452745
frozen,33,22,0.439198
frozen,33,23,0.426062
frozen,33,24,0.413323
frozen,33,25,0.400971
frozen,33,26,0.388993
frozen,33,27,0.377378
frozen,33,28,0.366115
frozen,33,29,0.355193
frozen,33,30,0.344603
frozen,33,31,0.334333
frozen,33,32,0.324375
frozen,33,33,0.314718
frozen,33,34,0.305354
frozen,33,35,0.296274
frozen,33,36,0.287469
frozen,33,37,0.278931
frozen,33,38,0.270651
frozen,33,39,0.262623
frozen,33,40,0.254838
frozen,33,41,0.247288
frozen,33,42,0.239968
frozen,33,43,0.187869
frozen,33,44,0.180986
frozen,33,45,0.174311
frozen,33,46,0.167838
frozen,33,47,0.161562
frozen,33,48,0.155476
frozen,33,49,0.149574
frozen,33,50,0.143851
frozen,33,51,0.138301
frozen,33,52,0.132920
frozen,33,53,0.127702
frozen,33,54,0.122642
frozen,33,55,0.117735
frozen,33,56,0.112977
frozen,33,57,0.108363
frozen,33,58,0.103889
frozen,33,59,0.099551
frozen,33,60,0.095344
frozen,34,0,0.901936
frozen,34,1,0.871517
frozen,34,2,0.842176
frozen,34,3,0.813876
frozen,34,4,0.786580
frozen,34,5,0.760251
frozen,34,6,0.734856
frozen,34,7,0.710361
frozen,34,8,0.686735
frozen,34,9,0.663947
frozen,34,10,0.641967
frozen,34,11,0.620766
frozen,34,12,0.600316
frozen,34,13,0.580592
